country,year,population,total_cases,total_deaths,total_vaccinations,total_tests,cases_per_100k,deaths_per_100k,covid_burden_index,burden_scaled,Country Code,gdp_per_capita,unemployment_rate,health_expenditure_pct_gdp,vaccinations_per_100k,cases_outlier,deaths_outlier,fatality_rate,risk_level,vaccinations_per_10k,deaths_per_10k
Fiji,2021,919428.0,53891.0,698.0,1267045.0,468972.0,5861.361629186843,75.91676564124651,5937.278394828089,35.47183683768604,FJI,4536.73312110335,4.701,7.06084681,137807.96321191,False,False,0.012952069918910394,,13780.796321191003,7.5916765641246515
Fiji,2022,919428.0,68750.0,881.0,1551184.0,558519.0,7477.475125839109,95.82044488529824,7573.295570724407,45.248132534575845,FJI,5414.12092119088,4.446,4.00910091,168711.8512814489,False,False,0.012814545454545455,,16871.18512814489,9.582044488529824
Finland,2021,5569300.0,366109.0,1927.0,9616819.0,8740885.0,6573.698669491678,34.600398613829384,6608.299068105507,39.580593611405384,FIN,53099.1351400148,7.617,9.83458328,172675.54270734204,False,False,0.0052634597892977225,,17267.554270734203,3.4600398613829384
Finland,2022,5569300.0,1457455.0,8764.0,13149072.0,11038890.0,26169.44678864489,157.36268471800767,26326.8094733629,157.64613147074138,FIN,50440.560224974,6.719,9.6589222,236099.18661232112,False,False,0.006013221677513199,,23609.918661232114,15.736268471800766
France,2020,66277412.0,2338258.0,63534.0,2625.0,35881338.0,3527.986276832897,95.86071345091146,3623.8469902838087,21.551360514801026,FRA,39169.8606000707,8.009,12.07226849,3.960625378673506,False,False,0.027171509730748274,,0.39606253786735063,9.586071345091145
France,2021,66277412.0,8709926.0,124165.0,124246740.0,196119209.0,13141.620556940272,187.34135243542704,13328.9619093757,79.59908875138333,FRA,43725.0999521245,7.874,12.29229355,187464.68253769475,False,False,0.014255574616822232,,18746.468253769475,18.734135243542703
France,2022,66277412.0,37989547.0,161667.0,153458030.0,278234000.0,57318.99579905142,243.9247326072418,57562.92053165867,344.8896737247375,FRA,40988.6396406579,7.308,11.8819046,231538.95930637725,True,False,0.004255565353279943,,23153.895930637726,24.39247326072418
Gabon,2021,2430750.0,41798.0,288.0,392898.0,1394773.0,1719.5515787308445,11.848195001542733,1731.3997737323873,10.364702252391236,GAB,8181.40914134656,21.218,2.69024062,16163.65319345881,False,False,0.006890281831666587,,1616.365319345881,1.1848195001542732
Gabon,2022,2430750.0,48980.0,306.0,572672.0,1599902.0,2015.0159415818162,12.588707189139155,2027.6046487709552,12.140450478247454,GAB,8409.2074145028,20.399,2.85591531,23559.477527512085,False,False,0.006247447937933851,,2355.9477527512086,1.2588707189139154
Georgia,2021,3794782.0,934741.0,13800.0,2512858.0,11144737.0,24632.271366313005,363.65725356555396,24995.92861987856,149.24825721214023,GEO,5083.60695484577,11.791,8.3153286,66218.77093335005,False,False,0.01476344784277142,,6621.877093335006,36.365725356555394
Georgia,2022,3794782.0,1809827.0,16903.0,2930677.0,13652505.0,47692.51567020187,445.4274316680115,48137.94310186988,287.9368037478833,GEO,6729.84659930283,11.647,7.25569582,77229.12673244471,True,True,0.009339566709967306,,7722.912673244471,44.542743166801145
Germany,2020,84086227.0,1660178.0,47009.0,206927.0,35172907.0,1974.3756608320648,55.905707363942014,2030.2813681960067,12.069876794448158,DEU,47394.8734504469,3.881,12.6902256,246.0890533237982,False,False,0.02831563844358858,,24.60890533237982,5.590570736394201
Germany,2021,84086227.0,7014043.0,117692.0,153966350.0,92472500.0,8341.488553172923,139.96584720111179,8481.454400374036,50.60879470784199,DEU,52349.2459994422,3.594,12.90171242,183105.31402485212,False,False,0.016779480821546146,,18310.531402485212,13.996584720111178
Germany,2022,84086227.0,37241936.0,165738.0,191587060.0,131286804.0,44290.17370466628,197.10481242070713,44487.27851708699,266.5294614776805,DEU,50506.5179638543,3.12,12.60513115,227845.946756536,True,False,0.004450305698393338,,22784.5946756536,19.710481242070713
Ghana,2021,33149152.0,146119.0,1306.0,7755231.0,2132704.0,440.7925729140824,3.939768956985687,444.7323418710681,2.6605145133124375,GHA,2445.18662529344,3.384,3.86030865,23394.96045027034,False,False,0.008937920462089119,,2339.496045027034,0.3939768956985687
Ghana,2022,33149152.0,171048.0,1461.0,21400940.0,2465238.0,515.9950999651514,4.407352562140956,520.4024525272924,3.1136000100394723,GHA,2229.89122647803,3.084,3.6993649,64559.539863945836,False,False,0.008541462045741546,,6455.953986394584,0.44073525621409565
Greece,2020,10412481.0,139692.0,4682.0,2339.0,3382488.0,1341.5822799580617,44.96526812389862,1386.5475480819603,8.229354752243964,GRC,17886.733165236,15.899,9.5242157,22.463426343827184,False,False,0.033516593648884686,,2.246342634382718,4.496526812389861
Greece,2021,10412481.0,1085087.0,20505.0,17469496.0,47248945.0,10421.02261699205,196.92713004710401,10617.949747039154,63.313844222140716,GRC,20654.7001960815,14.656,9.18476486,167774.57745180998,False,False,0.018897102260003115,,16777.457745181,19.692713004710402
Greece,2022,10412481.0,5023163.0,34976.0,22017132.0,84483362.0,48241.749492748175,335.90457451975186,48577.654067267926,290.79411525456806,GRC,20886.5243087629,12.426,8.49983692,211449.4326568279,True,False,0.006962943468089728,,21144.943265682792,33.59045745197518
Guatemala,2021,17847877.0,626675.0,16102.0,11310579.0,3281001.0,3511.2019205421466,90.21801304435256,3601.419933586499,21.428083575430286,GTM,4912.62240414681,2.174,6.97680426,63372.12543542293,False,False,0.025694339171021662,,6337.212543542293,9.021801304435256
Guatemala,2022,17847877.0,1201651.0,19998.0,19955568.0,4067775.0,6732.739137545603,112.04693981250543,6844.786077358108,40.844622584523634,GTM,5358.70156997677,3.051,7.44098806,111809.19725074305,False,False,0.016642103239626147,,11180.919725074305,11.204693981250543
Guinea,2022,14055136.0,38224.0,467.0,8749048.0,708410.0,271.957524992999,3.3226288240825275,275.28015381708155,1.645035665254324,GIN,1416.59612011764,5.267,3.95847702,62248.04939632031,False,False,0.012217455002092925,,6224.804939632031,0.33226288240825275
Guinea-Bissau,2022,2105535.0,8947.0,176.0,592609.0,142948.0,424.9276312196188,8.358920654370504,433.28655187398925,2.583001469935194,GNB,883.199131457831,2.666,8.11358356,28145.29323901051,False,False,0.019671398234044932,,2814.529323901051,0.8358920654370504
Guyana,2021,821638.0,39238.0,1051.0,715724.0,38548.0,4775.58243411332,127.91521326910392,4903.4976473824245,29.165155457756338,GUY,9860.87014834386,14.557,4.92369986,87109.40827955864,False,False,0.0267852591875223,,8710.940827955865,12.791521326910392
Guyana,2022,821638.0,72086.0,1286.0,953690.0,442695.0,8773.4501081985,156.51661680691498,8929.966725005415,53.26676711641865,GUY,17913.4928066879,12.013,3.00636959,116071.79804244691,False,False,0.017839802458174958,,11607.179804244692,15.651661680691499
Haiti,2022,11503603.0,33969.0,860.0,510611.0,206594.0,295.2900930256373,7.475918631753895,302.7660116573912,1.8016442326808393,HTI,1760.62635668777,14.635,3.20848918,4438.704986602893,False,False,0.02531720097736171,,443.8704986602893,0.7475918631753895
Hungary,2020,9684308.0,322514.0,9537.0,1094.0,2227027.0,3330.2740887629757,98.47890009280994,3428.7529888557856,20.375560132949094,HUN,16386.9308821258,4.25,7.28760386,11.296625427444067,False,False,0.029570809329207415,,1.1296625427444067,9.847890009280993
Hungary,2021,9684308.0,1256415.0,39186.0,15074636.0,8718519.0,12973.719960166489,404.6339707493814,13378.35393091587,79.46085564399645,HUN,19030.628130329,4.045,7.38329268,155660.43541779133,False,False,0.031188739389453324,,15566.043541779132,40.463397074938136
Hungary,2022,9684308.0,2185816.0,48495.0,16701238.0,10943720.0,22570.69890796534,500.7585467128885,23071.457454678228,137.4272276346436,HUN,18428.028825614,3.609,6.68981791,172456.7000553886,False,True,0.022186222445073144,,17245.670005538857,50.07585467128885
Iceland,2020,380368.0,5743.0,28.0,4875.0,241454.0,1509.8536154460944,7.361292222268961,1517.2149076683634,9.088566861565642,ISL,60127.9393575616,5.478,9.67780685,1281.6535565557565,False,False,0.004875500609437576,,128.16535565557564,0.7361292222268961
Iceland,2021,380368.0,24206.0,37.0,716926.0,846941.0,6363.837126151517,9.727421865141126,6373.564548016658,38.22193244436966,ISL,70425.4064277273,6.029,9.78697014,188482.20670508558,False,False,0.0015285466413285961,,18848.22067050856,0.9727421865141126
Iceland,2022,380368.0,207213.0,186.0,805469.0,1373785.0,54476.98018760779,48.900012619358094,54525.88020022715,327.05748117612416,ISL,76350.4550416502,3.789,9.28593922,211760.45303495563,True,False,0.0008976270793820851,,21176.045303495564,4.89000126193581
India,2021,1425423209.0,34838804.0,481080.0,1448865400.0,677878255.0,2444.102479883222,33.74997663588625,2477.8524565191083,14.799614785842875,IND,2239.61384367482,6.38,3.34680939,101644.57761400178,False,False,0.013808740391891753,,10164.45776140018,3.374997663588625
India,2022,1425423209.0,44678384.0,530702.0,2200990000.0,858526354.0,3134.394313064675,37.23118836912385,3171.6255014337985,18.955290631864543,IND,2347.44829434623,4.822,3.3058846,154409.58068474947,False,False,0.011878272052095707,,15440.958068474945,3.723118836912385
Indonesia,2021,278830527.0,4262720.0,144094.0,274749200.0,42486162.0,1528.7852610198595,51.677985746517635,1580.463246766377,9.379423509105226,IDN,4287.17313995098,3.827,3.70634937,98536.26966748874,False,False,0.03380329930185422,,9853.626966748874,5.167798574651764
Indonesia,2022,278830527.0,6719815.0,160612.0,443173920.0,59503735.0,2409.9997487004,57.60201428733806,2467.601762987738,14.690406549351751,IDN,4730.83484836107,3.462,2.69394851,158940.2440142431,False,False,0.023901253233905993,,15894.024401424309,5.760201428733806
Iraq,2021,44070556.0,2093436.0,24154.0,14140578.0,16789447.0,4750.191942211938,54.807568118723076,4804.999510330661,28.72038192574652,IRQ,4868.49431080783,16.173,5.25095701,32086.225551590498,False,False,0.011537969156926698,,3208.6225551590496,5.480756811872308
Iraq,2022,44070556.0,2465373.0,25374.0,19552980.0,19002710.0,5594.149980771743,57.57585631549554,5651.725837087239,33.795203309892436,IRQ,6520.73154560584,15.511,4.29332495,44367.44569321976,False,False,0.010292154574581614,,4436.744569321975,5.757585631549555
Ireland,2021,5110015.0,752431.0,6084.0,9859848.0,10025882.0,14724.633880722462,119.06031586991428,14843.694196592376,88.82404454781442,IRL,103783.446284479,6.364,6.59614468,192951.44926189064,False,False,0.008085791255277893,,19295.144926189063,11.906031586991428
Ireland,2022,5110015.0,1692146.0,8491.0,11109230.0,12347313.0,33114.305926694935,166.16389580069725,33280.46982249563,199.3504911433724,IRL,105190.685952731,4.501,6.11978531,217401.12308867977,False,False,0.005017888527349295,,21740.112308867978,16.616389580069725
Israel,2020,9103143.0,419661.0,3336.0,992320.0,7889431.0,4610.067094409041,36.646683458669166,4646.71377786771,27.806989300288922,ISR,44575.5719045492,4.169,7.70120192,10900.8503985931,False,False,0.007949273342054659,,1090.0850398593102,3.6646683458669167
Israel,2021,9103143.0,1381936.0,8259.0,16786452.0,33793776.0,15180.866652319974,90.72690608068005,15271.593558400653,91.44810753824257,ISR,52270.9040241956,4.812,7.67129993,184402.81559896402,False,False,0.005976398328142548,,18440.2815598964,9.072690608068005
Israel,2022,9103143.0,4763594.0,12064.0,18609154.0,51780014.0,52329.11314257065,132.52565624861654,52461.638798819266,314.50478148041833,ISR,54949.621556429,3.695,7.34161806,204425.59234761007,True,False,0.00253254160619062,,20442.559234761007,13.252565624861655
Italy,2020,59619106.0,2083689.0,73604.0,40667.0,26598607.0,3495.0020887599353,123.45706760513986,3618.459156365075,21.463840802980172,ITA,32091.4866621366,9.164,9.62485981,68.21135493041442,False,False,0.03532388950558361,,6.821135493041442,12.345706760513986
Italy,2021,59619106.0,5981428.0,137247.0,111400260.0,140137606.0,10032.736820978162,230.20640396721146,10262.943224945373,61.11724654173781,ITA,36852.5425414951,9.497,9.34389782,186853.28827305796,False,False,0.022945524045428618,,18685.328827305795,23.020640396721145
Italy,2022,59619106.0,25168438.0,184792.0,144048320.0,224876148.0,42215.389811447356,309.95432907028163,42525.344140517635,254.53215618496523,ITA,35653.9042103495,8.069,9.02753067,241614.3576523942,True,False,0.007342211701814789,,24161.435765239417,30.995432907028164
Jamaica,2021,2839150.0,93591.0,2470.0,1208785.0,709092.0,3296.444358346688,86.99786908053467,3383.442227427223,20.126657626402267,JAM,5625.67806271236,5.188,7.18521214,42575.5948083053,False,False,0.026391426526054855,,4257.55948083053,8.699786908053467
Jamaica,2022,2839150.0,152791.0,3463.0,1506682.0,1124299.0,5381.575471531973,121.97312575947026,5503.548597291443,32.77734533222972,JAM,6626.47502388538,4.083,7.77706337,53068.06614655795,False,False,0.022664947542721758,,5306.806614655795,12.197312575947027
Japan,2021,124997585.0,1733788.0,18393.0,201971470.0,27993035.0,1387.0571979450644,14.714684287700438,1401.771882232765,8.381201924821188,JPN,40094.5599795288,2.828,11.18996906,161580.29773135216,False,False,0.01060856344604992,,16158.029773135217,1.4714684287700437
Japan,2022,124997585.0,29105070.0,57513.0,373165250.0,53504941.0,23284.50585665315,46.01128893810229,23330.517145591253,139.89108029567132,JPN,34065.6438962526,2.6,11.42183685,298537.967753537,False,False,0.0019760474721414517,,29853.7967753537,4.601128893810229
Jordan,2021,11256269.0,1061560.0,12620.0,8265793.0,13243053.0,9430.833609253652,112.11530214851831,9542.94891140217,57.03346286411598,JOR,4183.49998326866,19.837,7.20182657,73432.79553820187,False,False,0.011888164587964881,,7343.279553820186,11.21153021485183
Jordan,2022,11256269.0,1746997.0,14122.0,10057975.0,16803235.0,15520.213669378372,125.45897757063197,15645.672646949004,93.62311792655277,JOR,4332.25159897931,18.2,6.82820034,89354.4299625391,False,False,0.00808358571880776,,8935.442996253909,12.545897757063198
Kazakhstan,2021,20034612.0,1072037.0,18227.0,17501272.0,11965068.0,5350.92468973195,90.97755424462426,5441.902243976574,32.4694583553702,KAZ,9983.60103576902,5.546,3.92458963,87355.18312009238,False,False,0.017002211677395462,,8735.518312009237,9.097755424462425
Kenya,2021,54252458.0,292237.0,5376.0,10002184.0,2908081.0,538.6613082120629,9.909228444543471,548.5705366566064,3.271604763050551,KEN,2061.35622089594,5.693,4.56525421,18436.370200959373,False,False,0.01839602788147976,,1843.6370200959373,0.9909228444543471
Kenya,2022,54252458.0,342470.0,5688.0,23063540.0,3728165.0,631.2525047252237,10.484317595342869,641.7368223205666,3.829452298732713,KEN,2109.56288513137,5.707,4.32603645,42511.51164432034,False,False,0.01660875405144976,,4251.1511644320335,1.048431759534287
Kuwait,2020,4589514.0,150298.0,933.0,2500.0,1254832.0,3274.8129758401433,20.328949862665198,3295.1419257028083,19.73019365449152,KWT,25236.0755848941,3.557,6.23488235,54.471998560196134,False,False,0.0062076674340310585,,5.447199856019613,2.0328949862665198
Kuwait,2021,4589514.0,416631.0,2468.0,6942690.0,5966736.0,9077.889292853231,53.774756978625625,9131.664049831857,54.68243478503389,KWT,34018.6342592913,3.002,5.50187826,151272.87987355524,False,False,0.0059237070693251345,,15127.287987355525,5.377475697862563
Kuwait,2022,4589514.0,662918.0,2570.0,8255386.0,8208880.0,14444.187336611241,55.997214519881624,14500.184551131122,86.88911287774695,KWT,39981.7691035833,2.174,4.26875782,179874.94972234534,False,False,0.003876799242138545,,17987.494972234534,5.599721451988162
Latvia,2020,1881059.0,36330.0,632.0,2336.0,877015.0,1931.3588781638427,33.598095540862886,1964.9569737047057,11.722545651146506,LVA,17564.2321549354,8.098,7.28520584,124.18536579660712,False,False,0.01739609138453069,,12.418536579660712,3.3598095540862887
Latvia,2021,1881059.0,271429.0,4815.0,2555555.0,5556489.0,14429.584611646951,255.97283232477022,14685.557443971722,87.60139899918079,LVA,20261.8887788916,7.513,9.10995388,135857.24849672444,False,False,0.01773944567455946,,13585.724849672444,25.59728323247702
Latvia,2022,1881059.0,970519.0,7011.0,2895716.0,7263566.0,51594.28811111188,372.7155820205533,51967.00369313243,311.05659099475344,LVA,20221.103686109,6.815,7.62168407,153940.73232152738,True,False,0.0072239698553042235,,15394.07323215274,37.27155820205533
Lebanon,2021,5744492.0,723640.0,9102.0,4379487.0,4731376.0,12597.110414637185,158.4474310348069,12755.557845671992,76.21645221196233,LBN,4045.37391066234,12.669,4.85634661,76238.02069878415,False,False,0.012578077497098005,,7623.802069878416,15.84474310348069
Lesotho,2022,2286112.0,34490.0,706.0,1259488.0,459732.0,1508.674990551644,30.882126509987263,1539.5571170616313,9.175578449349812,LSO,1030.12582947757,16.688,12.65127754,55093.01381559608,False,False,0.02046970136271383,,5509.301381559608,3.0882126509987264
Liberia,2022,5373297.0,8053.0,294.0,4460668.0,139824.0,149.8707404411109,5.471501016973377,155.3422414580843,0.9211104467145589,LBR,744.617175237387,2.977,13.47386169,83015.47448428777,False,False,0.03650813361480194,High,8301.547448428777,0.5471501016973377
Lithuania,2020,2816923.0,145051.0,1800.0,9755.0,1641368.0,5149.271030837549,63.89951021025424,5213.170541047803,31.15122422586631,LTU,20428.6478157394,8.487,7.47439718,346.29984561168334,False,False,0.012409428407939276,,34.629984561168335,6.389951021025424
Lithuania,2021,2816923.0,524426.0,7397.0,4131857.0,6905982.0,18616.980300845997,262.5914872362503,18879.57178808225,112.75224775402097,LTU,23870.4594851722,7.112,7.75970221,146679.79919933915,False,False,0.014104945216293624,,14667.979919933914,26.25914872362503
Lithuania,2022,2816923.0,1288422.0,9482.0,4539926.0,8718186.0,45738.63041339788,336.6084198964615,46075.23883329434,275.7782161599731,LTU,25085.784063499,5.955,7.24335003,161166.13766155482,True,False,0.007359390013520415,,16116.613766155484,33.66084198964615
Luxembourg,2020,653315.0,38383.0,285.0,1251.0,1651658.0,5875.113842480274,43.62367311327614,5918.73751559355,35.42517774733474,LUX,116860.02817236,6.766,5.76488066,191.4849651393279,False,False,0.007425162181173957,,19.148496513932788,4.362367311327614
Luxembourg,2021,653315.0,95888.0,635.0,1076484.0,3823304.0,14677.146552581833,97.19660500677315,14774.343157588606,88.45166573551809,LUX,134965.815442152,5.571,5.66065645,164772.5829041121,False,False,0.006622309360921075,,16477.25829041121,9.719660500677316
Luxembourg,2022,653315.0,364867.0,955.0,1371220.0,4299901.0,55848.556974813066,146.17757130939899,55994.73454612246,335.67605213411593,LUX,123719.658915996,4.588,5.55154753,209886.50191714565,True,False,0.0026173920908166537,,20988.650191714565,14.617757130939898
Madagascar,2021,30437261.0,50279.0,1027.0,742069.0,331121.0,165.18897676108242,3.374153804443836,168.56313056552625,1.00463047578427,MDG,483.469463351195,3.487,3.5045228,2438.0281786853293,False,False,0.020426022792816086,,243.8028178685329,0.33741538044438363
Madagascar,2022,30437261.0,67750.0,1418.0,2426238.0,451753.0,222.5890167975364,4.658763480721869,227.24778027825826,1.3541691547081058,MDG,503.51453347296,3.186,3.25023246,7971.275733384814,False,False,0.02092988929889299,,797.1275733384814,0.4658763480721869
Malawi,2021,20568731.0,74201.0,2355.0,1800908.0,309766.0,360.7466109601025,11.449418051118467,372.19602901122096,2.210277337965089,MWI,617.446994451007,5.662,7.62815809,8755.562022761636,False,False,0.0317381167369712,,875.5562022761637,1.1449418051118467
Malawi,2022,20568731.0,88211.0,2685.0,6367571.0,589303.0,428.8597094298136,13.053795102867554,441.91350453268115,2.625373436990352,MWI,604.269740360317,5.037,6.50023508,30957.529659948395,False,False,0.030438380700819626,,3095.7529659948395,1.3053795102867554
Malaysia,2021,34695494.0,2758086.0,31487.0,57849310.0,41845740.0,7949.406917221008,90.75241874348295,8040.159335964491,48.05945117829998,MYS,10903.1037480772,4.64,4.37382412,166734.3603754424,False,False,0.011416250254705619,,16673.43603754424,9.075241874348295
Malaysia,2022,34695494.0,5026164.0,36857.0,72357380.0,60647556.0,14486.503636466452,106.22993291290219,14592.733569379354,87.34394155045031,MYS,11754.5678336248,3.93,3.90591931,208549.7903560618,False,False,0.007333027732481471,,20854.979035606182,10.622993291290218
Maldives,2021,524116.0,95700.0,262.0,790154.0,1870329.0,18259.316639827826,49.98893374749101,18309.30557357532,109.75585557395692,MDV,10176.143882547,5.024,10.09611702,150759.37387906495,False,False,0.0027377220480668757,,15075.937387906495,4.998893374749101
Maldives,2022,524116.0,185693.0,311.0,951419.0,2211113.0,35429.75219226278,59.33800914301415,35489.090201405794,212.8158651901487,MDV,11786.0191492983,4.419,9.65276241,181528.32579047387,True,False,0.001674807343303194,,18152.832579047386,5.933800914301415
Mali,2022,23072641.0,32770.0,743.0,4468360.0,708110.0,142.02968788878567,3.2202642081589183,145.24995209694458,0.8650591841653497,MLI,976.914116406452,2.387,3.67284775,19366.486914090157,False,False,0.022673176685993286,High,1936.6486914090156,0.32202642081589183
Malta,2021,528194.0,47436.0,493.0,1072274.0,1548862.0,8980.791148706725,93.33691787487173,9074.128066581598,54.25809456373983,MLT,38096.8360735119,3.394,10.36362457,203007.607053469,False,False,0.010392950501728644,,20300.7607053469,9.333691787487172
Malta,2022,528194.0,116237.0,834.0,1376966.0,1950858.0,22006.497612619605,157.89653044146658,22164.394143061072,132.6705717974835,MLT,35638.8869457406,2.921,9.52376747,260693.23013892624,False,False,0.007174995913521512,,26069.323013892623,15.789653044146657
Mauritania,2021,4875644.0,41154.0,863.0,1937226.0,254282.0,844.0731111623409,17.700225857343156,861.773337019684,5.135239570403417,MRT,1947.78918383313,11.144,3.78022528,39732.720436520794,False,False,0.02097001506536424,,3973.2720436520794,1.7700225857343157
Mauritania,2022,4875644.0,63429.0,997.0,4066473.0,998154.0,1300.93583534811,20.448580741333863,1321.384416089444,7.887409335053994,MRT,1960.35240077424,10.531,4.48389912,83403.8129116892,False,False,0.01571836226331804,,8340.38129116892,2.044858074133386
Mauritius,2022,1276134.0,292189.0,1040.0,2612729.0,1282782.0,22896.419968435916,81.49614382188705,22977.916112257804,137.70450438590305,MUS,10246.5017455553,6.322,5.82381678,204737.82533809147,False,False,0.0035593400162223766,,20473.782533809146,8.149614382188705
Mexico,2020,128613116.0,1496067.0,147623.0,24998.0,3460436.0,1163.230505977322,114.7806729136397,1278.0111788909617,7.438505727518491,MEX,8841.27075039868,4.44,6.0537405,19.436586856351415,False,False,0.09867405671002702,,1.9436586856351417,11.47806729136397
Mexico,2021,128613116.0,4034822.0,303822.0,148814260.0,12043531.0,3137.177704333048,236.22940602729818,3373.4071103603465,19.76798385010748,MEX,10314.0506722115,4.019,5.89244318,115706.90815079855,False,False,0.0752999760584234,,11570.690815079855,23.62294060272982
Mexico,2022,128613116.0,7271627.0,331499.0,223158990.0,15569464.0,5653.876701035686,257.74898417047916,5911.625685206165,34.95425614289603,MEX,11405.7940473759,3.256,5.72145176,173511.8446239962,False,False,0.04558800939597149,,17351.18446239962,25.774898417047915
Mongolia,2021,3386015.0,693119.0,1986.0,5340605.0,6392729.0,20470.05107774183,58.65301837115312,20528.704096112986,123.05491853993558,MNG,4517.61578018785,7.747,7.21042728,157725.37924374227,False,False,0.0028653088430702378,,15772.537924374228,5.865301837115312
Mongolia,2022,3386015.0,1007422.0,2136.0,5492919.0,7408778.0,29752.437599951565,63.08300465296226,29815.520604604528,178.76695761832124,MNG,4993.51487463495,6.211,8.85170174,162223.7054472588,False,False,0.0021202634050080304,,16222.37054472588,6.308300465296226
Morocco,2021,37329068.0,961058.0,14844.0,50265580.0,9881067.0,2574.5566430964736,39.765257466379815,2614.3219005628534,15.606400888444362,MAR,3785.93627929688,10.576,5.522717,134655.33080011533,False,False,0.015445477796345277,,13465.533080011533,3.9765257466379813
Morocco,2022,37329068.0,1271548.0,16294.0,55357504.0,11738659.0,3406.321315067389,43.64962982735063,3449.9709448947397,20.612526409713738,MAR,3463.1376953125,9.494,5.68049145,148295.97138615945,False,False,0.012814301937480928,,14829.597138615944,4.364962982735063
Mozambique,2021,32656242.0,184219.0,1996.0,14718782.0,1067326.0,564.1157362809842,6.112154607379502,570.2278908883636,3.4091430361154225,MOZ,509.907829475551,4.053,8.86981869,45071.87936689102,False,False,0.010834930164640998,,4507.187936689102,0.6112154607379502
Mozambique,2022,32656242.0,231039.0,2232.0,29140428.0,1341769.0,707.4880202075915,6.834834210256036,714.3228544178476,4.2722674580865725,MOZ,578.251663751351,3.596,8.77717781,89233.86836734,False,False,0.009660706633944919,,8923.386836734,0.6834834210256037
Myanmar,2021,53756791.0,530834.0,19268.0,31859036.0,4791847.0,987.473378014696,35.84291331675657,1023.3162913314526,6.068211921355202,MMR,1242.7213439951,4.34,5.83599281,59265.13731074461,False,False,0.036297599626248504,,5926.513731074461,3.584291331675657
