country,year,population,total_cases,total_deaths,total_vaccinations,total_tests,cases_per_100k,deaths_per_100k,covid_burden_index,burden_scaled,Country Code,gdp_per_capita,unemployment_rate,health_expenditure_pct_gdp,vaccinations_per_100k,cases_outlier,deaths_outlier,fatality_rate,risk_level,vaccinations_per_10k,deaths_per_10k
Myanmar,2022,53756791.0,633683.0,19490.0,64549990.0,8332037.0,1178.7961822349105,36.25588439607565,1215.052066630986,7.217800630993764,MMR,1158.05005055976,3.057,5.20476246,120077.83351502511,False,False,0.030756703272772034,,12007.78335150251,3.625588439607565
Namibia,2021,2889668.0,148839.0,3645.0,630212.0,872058.0,5150.730118477279,126.1390581893837,5276.8691766666625,31.408936943621207,NAM,4412.8355693052,20.922,9.33766365,21809.149009505592,False,False,0.02448954911011227,,2180.914900950559,12.61390581893837
Namibia,2022,2889668.0,170352.0,4082.0,972893.0,1056045.0,5895.210107181863,141.26190275145797,6036.472009933322,35.93630825409701,NAM,4349.79908493314,19.695,9.29635525,33667.98538794076,False,False,0.023962148962148964,,3366.7985387940757,14.126190275145797
Nepal,2021,29715435.0,828431.0,11594.0,21988516.0,5673353.0,2787.881112963684,39.016760145022275,2826.897873108706,16.88335371836219,NPL,1252.75076731986,12.186,5.32333136,73996.95141598971,False,False,0.013995130554023207,,7399.695141598971,3.9016760145022276
Nepal,2022,29715435.0,1001000.0,12019.0,60184004.0,6969050.0,3368.6197089155858,40.44699328816825,3409.066702203754,20.373506226646185,NPL,1385.91066274851,10.844,6.65589333,202534.48754830612,False,False,0.012006993006993007,,20253.448754830613,4.044699328816825
Netherlands,2021,17904421.0,3085502.0,20960.0,28006524.0,22108497.0,17233.185032903326,117.0660587125381,17350.251091615864,103.86737443227011,NLD,60141.9880911492,4.209,11.12490749,156422.39422319212,False,False,0.006793059929956292,,15642.239422319213,11.70660587125381
Netherlands,2022,17904421.0,8566067.0,22976.0,39558524.0,30687346.0,47843.30641018774,128.3258475658051,47971.63225775355,287.5731418513896,NLD,59123.318556487,3.526,10.10068321,220942.77162048416,True,False,0.0026822111010805774,,22094.277162048416,12.832584756580511
New Zealand,2021,5131731.0,13746.0,51.0,8185416.0,5577146.0,267.86283224900137,0.993816706292672,268.856648955294,1.611152260319179,NZL,49950.4251691316,3.776,10.0194025,159505.9444853988,False,False,0.003710170231340026,,15950.59444853988,0.0993816706292672
New Zealand,2022,5131731.0,2057450.0,2331.0,11956243.0,7264156.0,40092.709458075646,45.42326945820036,40138.13272753385,240.73794982628664,NZL,49099.7090423358,3.297,10.02858067,232986.54976264347,True,False,0.0011329558433983815,,23298.654976264344,4.542326945820036
Nicaragua,2022,6730662.0,15365.0,245.0,12098543.0,196380.0,228.28363688445506,3.6400579913238844,231.92369487577895,1.3842620532720258,NIC,2322.89053964583,4.961,8.95364857,179752.64543071692,False,False,0.015945330296127564,,17975.26454307169,0.36400579913238845
Niger,2022,25311978.0,9494.0,314.0,7187711.0,254538.0,37.50793399077701,1.2405194094274261,38.74845340020444,0.23000968158237178,NER,609.745147574878,0.418,4.35259724,28396.48090718157,False,False,0.03307352011796924,Low,2839.648090718157,0.1240519409427426
Nigeria,2021,223150906.0,241513.0,3030.0,14838199.0,3823309.0,108.22855453699121,1.3578255425053036,109.58638007949652,0.6548026293919683,NGA,2787.48779224428,5.45,4.07625723,6649.401190421338,False,False,0.012545908501819778,Medium,664.9401190421338,0.13578255425053037
Nigeria,2022,223150906.0,266450.0,3155.0,102292640.0,5279608.0,119.40350356453403,1.4138414477241692,120.8173450122582,0.7220763871781009,NGA,2899.16047470324,3.821,4.27090406,45840.11861462037,False,False,0.011840870707449803,High,4584.011861462037,0.14138414477241693
North Macedonia,2021,1840236.0,223309.0,8352.0,1755026.0,1511884.0,12134.802275360335,453.8548316628954,12588.65710702323,74.6242329788136,MKD,7620.80296977508,15.801,8.5240345,95369.61563625534,False,True,0.03740108996950414,,9536.961563625535,45.38548316628954
North Macedonia,2022,1840236.0,345588.0,9876.0,1862610.0,2074132.0,18779.547840603052,536.6702966358663,19316.21813723892,114.82396823016177,MKD,7606.2375253797,14.476,7.6204114,101215.82231844177,False,True,0.02857738115906802,,10121.582231844177,53.66702966358663
Norway,2020,5456796.0,49785.0,436.0,2422.0,2737139.0,912.3485649820883,7.99003664421393,920.3386016263022,5.506051536469386,NOR,68340.0181033702,4.424,11.42416382,44.38502007405078,False,False,0.008757657929095108,,4.438502007405078,0.799003664421393
Norway,2021,5456796.0,394909.0,1394.0,9789464.0,9256717.0,7237.012342041007,25.54612633494087,7262.558468375948,43.52425855758581,NOR,93072.8925119571,4.359,9.8142643,179399.4864385621,False,False,0.0035299271477732845,,17939.948643856213,2.554612633494087
Norway,2022,5456796.0,1475671.0,4836.0,12145560.0,11154564.0,27042.81046973352,88.6234339711435,27131.433903704663,162.61135655428566,NOR,109269.520580298,3.231,7.94803333,222576.76482683246,False,False,0.0032771532407968986,,22257.676482683248,8.86234339711435
Oman,2022,4730229.0,399308.0,4628.0,7108547.0,2031675.0,8441.620902497532,97.83881499183232,8539.459717489364,51.041080674952525,OMN,23223.5829405935,3.3,2.9162159,150279.1302492966,False,False,0.011590050787863003,,15027.91302492966,9.783881499183233
Pakistan,2021,243700667.0,1294861.0,28921.0,156623020.0,23372405.0,531.3325629921235,11.8674275109801,543.1999905031035,3.235465087996661,PAK,1455.31922370186,6.338,2.99015832,64268.60538711615,False,False,0.022335215903483075,,6426.860538711615,1.18674275109801
Pakistan,2022,243700667.0,1575651.0,30635.0,317080900.0,28889568.0,646.5517798521249,12.570749344727892,659.1225291968528,3.929593676491661,PAK,1538.3228133171,5.485,2.90434051,130110.80515425919,False,False,0.01944275731110506,,13011.08051542592,1.2570749344727892
Panama,2021,4400775.0,491043.0,7425.0,6193744.0,4506267.0,11158.102834159892,168.72028222301753,11326.82311638291,67.62349813385141,PAN,15509.8069124139,10.177,9.13571072,140742.11928580762,False,False,0.015120875361220911,,14074.211928580762,16.872028222301754
Panama,2022,4400775.0,1023778.0,8567.0,8688567.0,6499239.0,23263.584255045986,194.6702569433793,23458.254511989366,140.36018655804943,PAN,17378.6070017557,8.086,8.46561432,197432.65674795915,False,False,0.008368025099191427,,19743.265674795915,19.467025694337927
Papua New Guinea,2022,10203177.0,46714.0,669.0,700257.0,249149.0,457.83778915135946,6.5567812848880305,464.3945704362475,2.7732538600477086,PNG,3102.28968594061,2.689,2.61825109,6863.127043664929,False,False,0.01432118850879822,,686.312704366493,0.655678128488803
Paraguay,2021,6760460.0,466101.0,16624.0,6833614.0,2048822.0,6894.51605364132,245.90042689402793,7140.416480535348,42.350698029424024,PRY,5976.93179789949,7.311,8.03277016,101082.08613023374,False,False,0.035666089538533494,,10108.208613023375,24.590042689402793
Paraguay,2022,6760460.0,725365.0,19688.0,9486776.0,2609819.0,10729.521363930857,291.222786615112,11020.744150545968,65.54201933004559,PRY,6205.62595379319,6.755,7.73804235,140327.3741727634,False,False,0.027142197376493215,,14032.73741727634,29.1222786615112
Peru,2021,33475436.0,2287494.0,202584.0,51093640.0,21790289.0,6833.350878536728,605.1721029115199,7438.522981448247,43.420793682866446,PER,6826.20255614477,5.097,6.67921352,152630.24505491133,False,True,0.08856154376798366,,15263.024505491132,60.51721029115199
Peru,2022,33475436.0,4454236.0,218178.0,86772984.0,28971116.0,13305.983527742552,651.755514102938,13957.73904184549,82.44292322286707,PER,7350.63034300417,3.85,6.0930872,259213.9023969695,False,True,0.048982137452977345,,25921.39023969695,65.1755514102938
Philippines,2021,113964343.0,2843869.0,51504.0,108534300.0,23778192.0,2495.4024435520155,45.193082892602646,2540.595526444618,15.153186992882503,PHL,3484.38593882819,3.398,5.97500563,95235.31408416052,False,False,0.018110538846901877,,9523.53140841605,4.519308289260264
Philippines,2022,113964343.0,4062659.0,65397.0,169780000.0,28472887.0,3564.850981503925,57.38373799952499,3622.23471950345,21.618640841021648,PHL,3548.06930572116,2.598,5.15676308,148976.4215110686,False,False,0.01609709306146541,,14897.64215110686,5.738373799952499
Poland,2020,38385734.0,1297400.0,28642.0,47600.0,7604343.0,3379.901501948614,74.61626238539557,3454.51776433401,20.577874061233263,POL,16150.9304813473,3.155,6.49677992,124.00440226048562,False,False,0.02207646061353476,,12.400440226048563,7.461626238539557
Poland,2021,38385734.0,4109201.0,97058.0,46987400.0,27906302.0,10705.021297756088,252.84914442433222,10957.87044218042,65.24152436423385,POL,18635.5104895754,3.268,6.43857718,122408.49686500718,False,False,0.023619676915293264,,12240.849686500718,25.284914442433223
Poland,2022,38385734.0,6368388.0,118533.0,57786692.0,36962382.0,16590.507296278352,308.79440783912065,16899.30170411747,100.77822140902661,POL,18891.2121169279,2.811,6.39626455,150542.10504350392,False,False,0.01861271643624729,,15054.21050435039,30.879440783912067
Portugal,2021,10417074.0,1282648.0,18888.0,20043506.0,26804825.0,12312.939314821033,181.31770975227786,12494.257024573311,74.6029067279353,PRT,24711.4510062111,6.577,11.1236763,192410.13359413596,False,False,0.014725786030150127,,19241.013359413595,18.131770975227788
Portugal,2022,10417074.0,5550568.0,25773.0,28058542.0,42825431.0,53283.36920713053,247.41112523535878,53530.78033236589,320.6898597437246,PRT,24620.5197587181,6.011,10.46883011,269351.47048009833,True,False,0.004643308576707825,,26935.147048009832,24.74111252353588
Qatar,2021,2892466.0,249787.0,617.0,5205664.0,4163972.0,8635.779988425102,21.331279261363832,8657.111267686465,51.90000504759607,QAT,71751.9363398856,0.14,2.8927927,179973.21316827927,False,False,0.002470104529058758,,17997.321316827925,2.133127926136383
Qatar,2022,2892466.0,489332.0,685.0,7601367.0,7574423.0,16917.467655626722,23.682214414966328,16941.14987004169,101.5995347914202,QAT,88701.4689763536,0.13,2.18112326,262798.8367019699,False,False,0.0013998675745710478,,26279.88367019699,2.3682214414966327
Romania,2020,19166776.0,627941.0,15596.0,10289.0,4479391.0,3276.1952244863714,81.36997061999368,3357.565195106365,19.9826512293982,ROU,13009.1770573223,5.035,6.22618055,53.681432912869646,False,False,0.024836728291352212,,5.368143291286964,8.136997061999368
Romania,2021,19166776.0,1807223.0,58714.0,15824909.0,16695984.0,9428.935779288076,306.33216561825526,9735.267944906333,57.79894333820148,ROU,14907.9803652143,5.59,6.46980715,82564.27163337225,False,False,0.03248851967908775,,8256.427163337225,30.633216561825527
Romania,2022,19166776.0,3308480.0,67374.0,16827486.0,21260367.0,17261.536316801532,351.51451657806194,17613.050833379595,104.97527596712143,ROU,15503.551804598,5.614,5.7490139,87795.07831677065,False,False,0.02036403423928813,,8779.507831677065,35.15145165780619
Rwanda,2021,13651025.0,110558.0,1349.0,12588963.0,3989715.0,809.8879021904949,9.882041824698145,819.769944015193,4.8988555804417615,RWA,829.544845263697,15.775,7.30378389,92219.91022652145,False,False,0.01220174026302936,,9221.991022652144,0.9882041824698146
Rwanda,2022,13651025.0,132979.0,1467.0,26106436.0,5534918.0,974.1319791004704,10.746445779712511,984.8784248801829,5.887777657721672,RWA,975.469323735369,15.084,7.8792119,191241.58076041908,False,False,0.011031817053820527,,19124.15807604191,1.074644577971251
Sao Tome and Principe,2022,226313.0,6279.0,77.0,228291.0,4694.0,2774.476057495592,34.02367517553124,2808.499732671123,16.782951045675677,STP,2389.73729784737,8.992,7.46419811,100874.01077269092,False,False,0.012263099219620958,,10087.40107726909,3.402367517553124
Saudi Arabia,2021,32175351.0,555417.0,8875.0,50894144.0,33310519.0,1726.2189307585177,27.583226675600216,1753.8021574341178,10.467646491253506,SAU,31920.7653655643,6.621,5.93034029,158177.43215917054,False,False,0.015978985158898628,,15817.743215917055,2.7583226675600216
Saudi Arabia,2022,32175351.0,826984.0,9515.0,60953970.0,43251385.0,2570.240803278261,29.57232696544631,2599.8131302437073,15.539734127531352,SAU,38510.2276211037,5.589,4.62462378,189443.06155354762,False,False,0.011505663954804447,,18944.306155354763,2.957232696544631
Senegal,2021,17651099.0,74870.0,1890.0,1903098.0,934399.0,424.16622330428265,10.707548578136693,434.87377188241936,2.5878275341382424,SEN,1598.10676952274,3.44,4.44256258,10781.753589394066,False,False,0.025243755843462,,1078.1753589394066,1.0707548578136694
Senegal,2022,17651099.0,88900.0,1968.0,2709648.0,1102099.0,503.6513590456889,11.149447408345509,514.8008064540344,3.066505943907515,SEN,1574.0281059306,2.837,4.06358385,15351.157454841763,False,False,0.022137232845894264,,1535.1157454841764,1.114944740834551
Serbia,2021,6791215.0,1297147.0,12688.0,8239799.0,7239853.0,19100.36716552193,186.829602655784,19287.196768177713,115.34952140375472,SRB,9680.52798074468,9.843,10.00950623,121330.26269967892,False,False,0.009781466556990071,,12133.026269967893,18.682960265578398
Serbia,2022,6791215.0,2445479.0,17515.0,8534688.0,9852899.0,36009.44749945334,257.9067221402945,36267.35422159363,217.08831188528123,SRB,10024.8191112596,8.439,9.65742779,125672.47539652331,True,False,0.007162196036032205,,12567.247539652331,25.79067221402945
Sierra Leone,2022,8276809.0,7760.0,126.0,6158679.0,428517.0,93.75593903399245,1.522325814211733,95.27826484820417,0.5686249374608017,SLE,860.371067916096,3.175,7.94752312,74408.85732653731,False,False,0.016237113402061857,Medium,7440.885732653732,0.1522325814211733
Slovenia,2020,2115231.0,115411.0,2881.0,11490.0,678496.0,5456.188945793628,136.2026180592096,5592.391563852837,33.281944146998605,SVN,25392.0651093612,4.971,9.42807865,543.2030827838661,False,False,0.024962958470163155,,54.32030827838661,13.620261805920961
Slovenia,2021,2115231.0,456842.0,6089.0,2761948.0,2081491.0,21597.735661022365,287.864540563182,21885.60020158555,130.73787212838693,SVN,29192.8401933019,4.744,9.48055363,130574.2966134668,False,False,0.013328459292271727,,13057.42966134668,28.7864540563182
Slovenia,2022,2115231.0,1300803.0,8801.0,2996643.0,5336373.0,61496.97125278516,416.0774875179117,61913.04874030307,370.64613746678253,SVN,28360.3041467268,4.011,9.60507679,141669.77507421174,True,False,0.006765820804533815,,14166.977507421174,41.60774875179117
South Africa,2021,62378417.0,3446532.0,91061.0,27903338.0,21231024.0,5525.199525342235,145.98158205906378,5671.1811074012985,33.735123480289666,ZAF,6828.75624590017,34.007,8.67432785,44732.359912243366,False,False,0.026421051654242585,,4473.235991224336,14.598158205906378
South Africa,2022,62378417.0,4048580.0,102568.0,38050612.0,25637671.0,6490.353867107593,164.42866769126252,6654.7825347988555,39.59983787341061,ZAF,6534.24867783397,33.268,8.77086639,60999.64351451881,False,False,0.02533431474739291,,6099.964351451881,16.44286676912625
Spain,2021,47828386.0,6100138.0,91275.0,83529790.0,73454765.0,12754.220893006926,190.83855348997142,12945.059446496898,77.28867957200144,ESP,30799.4775937775,14.781,10.30862141,174644.80193833009,False,False,0.014962776251947087,,17464.48019383301,19.08385534899714
Spain,2022,47828386.0,13754962.0,118943.0,104186560.0,93162168.0,28758.99261998931,248.6870453876491,29007.67966537696,173.54870390148645,ESP,30319.4987196616,12.917,9.73828793,217834.15396873312,False,False,0.008647279432687636,,21783.415396873315,24.86870453876491
Sri Lanka,2021,22834965.0,587245.0,14979.0,33841264.0,6691200.0,2571.692139663888,65.59677231824091,2637.288911982129,15.692539927256291,LKA,3996.96240014909,4.981,4.02830219,148199.32502633572,False,False,0.025507241440965864,,14819.93250263357,6.559677231824091
Sri Lanka,2022,22834965.0,671884.0,16817.0,40116590.0,7691045.0,2942.3474045175894,73.64583217009529,3015.9932366876847,17.948667755785916,LKA,3342.63650253855,4.528,4.36269855,175680.54078471326,False,False,0.025029618207904936,,17568.054078471327,7.364583217009529
Sudan,2022,49383344.0,63702.0,4995.0,13711970.0,562941.0,128.99490970072824,10.114746380885022,139.10965608161325,0.8144284437279095,SDN,1046.24084472656,7.53,4.61874437,27766.38617263343,False,False,0.07841198078553263,High,2776.638617263343,1.0114746380885022
Suriname,2021,623172.0,52031.0,1189.0,489798.0,55939.0,8349.38026740611,190.79804612530728,8540.178313531416,50.85947378893788,SUR,5029.84838543953,8.491,5.46009398,78597.56214977567,False,False,0.022851761449904865,,7859.756214977567,19.07980461253073
Suriname,2022,623172.0,81581.0,1393.0,505699.0,84184.0,13091.249285911432,223.53379163377045,13314.783077545202,79.44163088200366,SUR,6084.43876736445,8.16,5.91760969,81149.18513668778,False,False,0.017075054240570722,,8114.918513668778,22.353379163377046
Sweden,2021,10487335.0,1326172.0,15345.0,17617810.0,15158251.0,12645.462360075271,146.31934614465925,12791.78170621993,76.45805154503027,SWE,60647.5416365347,8.722,11.10180569,167991.29616818763,False,False,0.011570897289341051,,16799.129616818762,14.631934614465925
Sweden,2022,10487335.0,2680231.0,22306.0,25511046.0,18407585.0,25556.835935916988,212.6946454938266,25769.530581410814,154.19179419747724,SWE,54836.8907235124,7.392,10.49857044,243255.75563286574,False,False,0.008322416985700113,,24325.575563286573,21.26946454938266
Switzerland,2020,8792180.0,451142.0,7528.0,6382.0,3288431.0,5131.173383620445,85.62154096026242,5216.794924580708,31.129526465563718,CHE,85897.7843338323,4.817,12.00404072,72.58723092566349,False,False,0.01668654215302499,,7.258723092566348,8.562154096026243
Switzerland,2021,8792180.0,1334832.0,11921.0,13846441.0,14378598.0,15182.036764488443,135.58639609289165,15317.623160581334,91.63456617130221,CHE,93664.7736696111,5.013,12.00465584,157485.86812371903,False,False,0.008930711879847052,,15748.586812371903,13.558639609289164
Switzerland,2022,8792180.0,4380463.0,13882.0,16877060.0,21277734.0,49822.262510549146,157.89030706832662,49980.152817617476,299.56513629156814,CHE,94394.5106803525,4.122,11.70653343,191955.3512325726,True,False,0.0031690713972472775,,19195.535123257258,15.789030706832662
Tanzania,2022,64711822.0,42396.0,845.0,35994690.0,455776.0,65.51507698237889,1.3057892265805775,66.82086620895946,0.3983136188005956,TZA,1207.52062988281,2.588,3.1119566,55623.05138000905,False,False,0.019931125577884706,Medium,5562.305138000905,0.13057892265805776
Thailand,2021,71735321.0,2223435.0,21698.0,105160270.0,17729894.0,3099.4982234762706,30.247303138157,3129.7455266144275,18.71797855341025,THA,7057.20754802279,1.215,5.15337038,146594.8273933283,False,False,0.009758774149008179,,14659.482739332832,3.0247303138157
Thailand,2022,71735321.0,4723919.0,33669.0,142635000.0,24733803.0,6585.206470324431,46.935037761941565,6632.141508086373,39.698978972994354,THA,6909.35281815827,0.94,5.35470581,198835.1038395716,False,False,0.0071273449015531384,,19883.51038395716,4.693503776194157
Togo,2021,9089742.0,30163.0,248.0,2413619.0,617034.0,331.8356010544634,2.7283502656070984,334.5639513200705,2.0019270073892086,TGO,962.075187515872,2.333,5.6165967,26553.217902114273,False,False,0.008221993833504625,,2655.3217902114275,0.27283502656070985
Togo,2022,9089742.0,39343.0,290.0,3396543.0,749695.0,432.82856653137134,3.1904095847824943,436.01897611615385,2.6097330375273584,TGO,951.232378690387,1.965,6.04134083,37366.77014595134,False,False,0.0073710698218234505,,3736.677014595134,0.3190409584782494
Trinidad and Tobago,2021,1495923.0,90829.0,2825.0,1408384.0,511257.0,6071.76973681132,188.84661844225937,6260.61635525358,37.18600489463696,TTO,17712.5674104655,4.446,7.12624598,94148.16136926833,False,False,0.03110240121547083,,9414.816136926833,18.88466184422594
Trinidad and Tobago,2022,1495923.0,186033.0,4283.0,1580898.0,768404.0,12436.001050856226,286.3115280666184,12722.312578922845,75.76125241740382,TTO,20750.5202434652,4.383,6.43106365,105680.43943438266,False,False,0.02302279703063435,,10568.043943438266,28.631152806661838
Tunisia,2021,12119338.0,725842.0,25564.0,12156566.0,3353887.0,5989.1225081766015,210.9356138099292,6200.058121986531,36.778477504299325,TUN,3906.93926319391,16.611,6.97669458,100307.17849440292,False,False,0.03521978612425294,,10030.717849440292,21.09356138099292
Tunisia,2022,12119338.0,1147571.0,29284.0,13172572.0,4647813.0,9468.924787806067,241.6303596780616,9710.555147484129,57.78007016554864,TUN,3707.29283414381,15.3,6.96380186,108690.52418539693,False,False,0.02551824680128724,,10869.052418539693,24.16303596780616
Uganda,2021,47312718.0,142671.0,3297.0,9763030.0,2160185.0,301.54894081544836,6.968527997059903,308.51746881250824,1.8371677568809297,UGA,882.791717542504,3.422,5.48128128,20635.107034011446,False,False,0.02310911117185693,,2063.510703401145,0.6968527997059903
Uganda,2022,47312718.0,169890.0,3630.0,26299538.0,2749166.0,359.0789267274816,7.672355665552758,366.75128239303433,2.1851629830271007,UGA,963.067314117178,2.886,4.39089251,55586.61415309093,False,False,0.021366766731414445,,5558.661415309093,0.7672355665552758
Ukraine,2021,41048768.0,3606084.0,92533.0,28457564.0,16786785.0,8784.877538833809,225.42211254671517,9010.299651380525,53.610953683189706,UKR,4775.94580078125,9.834,8.2027483,69326.23166668486,False,False,0.025660245296559924,,6932.623166668485,22.542211254671518
United Arab Emirates,2021,10242085.0,759511.0,2162.0,22406584.0,111667119.0,7415.589696824426,21.108983180670734,7436.698680005096,44.577974113669235,ARE,44118.5047192771,3.105,5.30494308,218769.75244786582,False,False,0.002846568384131369,,21876.975244786583,2.1108983180670733
United Arab Emirates,2022,10242085.0,1046918.0,2348.0,24922054.0,168522672.0,10221.72731431149,22.925019661523997,10244.652333973016,61.42206396451505,ARE,50759.7589231191,2.872,4.67550945,243329.88839674735,False,False,0.0022427735505550577,,24332.988839674737,2.2925019661523995
United Kingdom,2021,68179315.0,13441707.0,176813.0,133312820.0,393314236.0,19715.227411715707,259.335254394973,19974.56266611068,119.32870548787412,GBR,47691.3768799404,4.826,12.01903439,195532.6479886165,False,False,0.013154058483792275,,19553.264798861648,25.9335254394973
United Kingdom,2022,68179315.0,24194555.0,216159.0,151248820.0,503270347.0,35486.650166549785,317.0448397728842,35803.69500632267,214.1880803583902,GBR,47057.043229179,3.73,11.05087757,221839.7471432501,True,False,0.008934200277707112,,22183.97471432501,31.70448397728842
United States,2020,341534041.0,19577585.0,352004.0,5716312.0,257894445.0,5732.249980903075,103.06556821374066,5835.315549116815,34.80576215827342,USA,63515.9491807833,8.055,18.8132534,1673.7166178992975,False,False,0.017979950029587407,,167.37166178992973,10.306556821374066
United States,2021,341534041.0,53534286.0,819055.0,521797700.0,726359152.0,15674.655985462954,239.8165048502442,15914.472490313197,95.0072019321787,USA,70205.050916026,5.349,17.5063858,152780.5832976983,False,False,0.015299634331538484,,15278.058329769829,23.98165048502442
United States,2022,341534041.0,99411696.0,1082456.0,666952260.0,912769124.0,29107.404845773483,316.93941746790625,29424.34426324139,175.9121867445125,USA,76657.2488844403,3.65,16.49613953,195281.34239479806,False,False,0.010888618176275757,,19528.134239479805,31.693941746790625
Uruguay,2021,3390913.0,410311.0,6168.0,6988225.0,4410719.0,12100.31044736329,181.89791362975106,12282.208360993041,73.32945433869874,URY,17881.818721099,9.328,8.91666222,206086.8267631756,False,False,0.015032499738003613,,20608.68267631756,18.189791362975107
Uruguay,2022,3390913.0,1011988.0,7562.0,8785446.0,6086835.0,29844.115729303583,223.00778580871878,30067.1235151123,179.9567255190564,URY,20818.6146091144,7.877,8.94532204,259087.92115869676,False,False,0.007472420621588398,,25908.792115869677,22.300778580871878
Vanuatu,2022,313061.0,12014.0,14.0,293584.0,11989.0,3837.5907570729028,4.471971916016368,3842.062728988919,23.04343243010148,VUT,3370.21191956953,5.143,4.14742947,93778.52878512494,False,False,0.001165307141668054,,9377.852878512494,0.44719719160163673
Zambia,2021,20152935.0,249193.0,3730.0,1730165.0,2959116.0,1236.5097193039128,18.508470354318117,1255.018189658231,7.493092197240749,ZMB,1127.16077872857,5.199,6.63951397,8585.176303104237,False,False,0.01496831772963125,,858.5176303104238,1.8508470354318116
Zambia,2022,20152935.0,334196.0,4023.0,12583850.0,3514038.0,1658.2993990701602,19.962352878129167,1678.2617519482894,10.029645805933477,ZMB,1447.12310138035,5.995,5.25592279,62441.77336948687,False,False,0.012037846054411184,,6244.177336948687,1.9962352878129166
Zimbabwe,2021,16069061.0,211728.0,4997.0,7264791.0,1707232.0,1317.612771524111,31.097025520035054,1348.709797044146,8.030064731224805,ZWE,2613.60542083552,9.54,2.78571677,45209.80410740864,False,False,0.023601035290561474,,4520.9804107408645,3.1097025520035055
Zimbabwe,2022,16069061.0,260100.0,5637.0,12222754.0,2379907.0,1618.6384506225968,35.079834471970706,1653.7182850945676,9.852150041623464,ZWE,2536.40050223076,10.087,3.62880659,76063.89695079258,False,False,0.021672433679354095,,7606.389695079259,3.507983447197071
